Fecha;Energía Activa;Energía Reactiva;Potencia Activa
01-12-2025 00:15;196.8;60;787.2
01-12-2025 00:30;187.2;62.4;748.8
01-12-2025 00:45;180;62.4;720
01-12-2025 01:00;177.6;57.6;710.4
01-12-2025 01:15;175.2;55.2;700.8
01-12-2025 01:30;170.4;57.6;681.6
01-12-2025 01:45;165.6;57.6;662.4
01-12-2025 02:00;165.6;57.6;662.4
01-12-2025 02:15;163.2;55.2;652.8
01-12-2025 02:30;163.2;55.2;652.8
01-12-2025 02:45;158.4;55.2;633.6
01-12-2025 03:00;156;52.8;624
01-12-2025 03:15;156;55.2;624
01-12-2025 03:30;153.6;55.2;614.4
01-12-2025 03:45;151.2;52.8;604.8
01-12-2025 04:00;153.6;57.6;614.4
01-12-2025 04:15;153.6;55.2;614.4
01-12-2025 04:30;151.2;55.2;604.8
01-12-2025 04:45;151.2;55.2;604.8
01-12-2025 05:00;151.2;57.6;604.8
01-12-2025 05:15;153.6;55.2;614.4
01-12-2025 05:30;156;57.6;624
01-12-2025 05:45;156;55.2;624
01-12-2025 06:00;151.2;55.2;604.8
01-12-2025 06:15;146.4;55.2;585.6
01-12-2025 06:30;146.4;57.6;585.6
01-12-2025 06:45;151.2;57.6;604.8
01-12-2025 07:00;141.6;62.4;566.4
01-12-2025 07:15;139.2;64.8;556.8
01-12-2025 07:30;144;69.6;576
01-12-2025 07:45;141.6;64.8;566.4
01-12-2025 08:00;141.6;64.8;566.4
01-12-2025 08:15;148.8;62.4;595.2
01-12-2025 08:30;153.6;67.2;614.4
01-12-2025 08:45;156;67.2;624
01-12-2025 09:00;151.2;67.2;604.8
01-12-2025 09:15;163.2;69.6;652.8
01-12-2025 09:30;172.8;72;691.2
01-12-2025 09:45;177.6;74.4;710.4
01-12-2025 10:00;187.2;74.4;748.8
01-12-2025 10:15;184.8;72;739.2
01-12-2025 10:30;187.2;74.4;748.8
01-12-2025 10:45;192;76.8;768
01-12-2025 11:00;194.4;76.8;777.6
01-12-2025 11:15;194.4;76.8;777.6
01-12-2025 11:30;199.2;74.4;796.8
01-12-2025 11:45;204;76.8;816
01-12-2025 12:00;213.6;76.8;854.4
01-12-2025 12:15;213.6;81.6;854.4
01-12-2025 12:30;216;81.6;864
01-12-2025 12:45;211.2;81.6;844.8
01-12-2025 13:00;199.2;74.4;796.8
01-12-2025 13:15;196.8;76.8;787.2
01-12-2025 13:30;196.8;79.2;787.2
01-12-2025 13:45;199.2;76.8;796.8
01-12-2025 14:00;201.6;79.2;806.4
01-12-2025 14:15;204;76.8;816
01-12-2025 14:30;199.2;76.8;796.8
01-12-2025 14:45;199.2;74.4;796.8
01-12-2025 15:00;201.6;74.4;806.4
01-12-2025 15:15;206.4;79.2;825.6
01-12-2025 15:30;211.2;79.2;844.8
01-12-2025 15:45;206.4;74.4;825.6
01-12-2025 16:00;201.6;72;806.4
01-12-2025 16:15;204;76.8;816
01-12-2025 16:30;204;74.4;816
01-12-2025 16:45;201.6;72;806.4
01-12-2025 17:00;199.2;72;796.8
01-12-2025 17:15;199.2;74.4;796.8
01-12-2025 17:30;206.4;74.4;825.6
01-12-2025 17:45;206.4;72;825.6
01-12-2025 18:00;201.6;74.4;806.4
01-12-2025 18:15;199.2;74.4;796.8
01-12-2025 18:30;196.8;76.8;787.2
01-12-2025 18:45;199.2;74.4;796.8
01-12-2025 19:00;201.6;76.8;806.4
01-12-2025 19:15;194.4;74.4;777.6
01-12-2025 19:30;196.8;76.8;787.2
01-12-2025 19:45;192;79.2;768
01-12-2025 20:00;206.4;79.2;825.6
01-12-2025 20:15;228;74.4;912
01-12-2025 20:30;249.6;64.8;998.4
01-12-2025 20:45;259.2;64.8;1036.8
01-12-2025 21:00;266.4;62.4;1065.6
01-12-2025 21:15;264;64.8;1056
01-12-2025 21:30;259.2;60;1036.8
01-12-2025 21:45;252;64.8;1008
01-12-2025 22:00;247.2;60;988.8
01-12-2025 22:15;244.8;62.4;979.2
01-12-2025 22:30;240;62.4;960
01-12-2025 22:45;232.8;62.4;931.2
01-12-2025 23:00;220.8;48;883.2
01-12-2025 23:15;211.2;48;844.8
01-12-2025 23:30;206.4;48;825.6
01-12-2025 23:45;199.2;50.4;796.8
02-12-2025 00:00;192;50.4;768
02-12-2025 00:15;184.8;48;739.2
02-12-2025 00:30;177.6;52.8;710.4
02-12-2025 00:45;170.4;50.4;681.6
02-12-2025 01:00;168;48;672
02-12-2025 01:15;160.8;50.4;643.2
02-12-2025 01:30;158.4;52.8;633.6
02-12-2025 01:45;158.4;52.8;633.6
02-12-2025 02:00;151.2;50.4;604.8
02-12-2025 02:15;148.8;50.4;595.2
02-12-2025 02:30;148.8;52.8;595.2
02-12-2025 02:45;144;52.8;576
02-12-2025 03:00;141.6;48;566.4
02-12-2025 03:15;139.2;48;556.8
02-12-2025 03:30;141.6;48;566.4
02-12-2025 03:45;139.2;48;556.8
02-12-2025 04:00;136.8;48;547.2
02-12-2025 04:15;136.8;45.6;547.2
02-12-2025 04:30;136.8;45.6;547.2
02-12-2025 04:45;139.2;45.6;556.8
02-12-2025 05:00;141.6;45.6;566.4
02-12-2025 05:15;136.8;43.2;547.2
02-12-2025 05:30;136.8;45.6;547.2
02-12-2025 05:45;124.8;50.4;499.2
02-12-2025 06:00;117.6;52.8;470.4
02-12-2025 06:15;122.4;55.2;489.6
02-12-2025 06:30;122.4;52.8;489.6
02-12-2025 06:45;127.2;50.4;508.8
02-12-2025 07:00;132;52.8;528
02-12-2025 07:15;134.4;62.4;537.6
02-12-2025 07:30;136.8;57.6;547.2
02-12-2025 07:45;139.2;62.4;556.8
02-12-2025 08:00;144;60;576
02-12-2025 08:15;153.6;64.8;614.4
02-12-2025 08:30;153.6;62.4;614.4
02-12-2025 08:45;156;64.8;624
02-12-2025 09:00;165.6;64.8;662.4
02-12-2025 09:15;168;67.2;672
02-12-2025 09:30;168;67.2;672
02-12-2025 09:45;177.6;76.8;710.4
02-12-2025 10:00;177.6;76.8;710.4
02-12-2025 10:15;189.6;81.6;758.4
02-12-2025 10:30;194.4;79.2;777.6
02-12-2025 10:45;201.6;81.6;806.4
02-12-2025 11:00;208.8;81.6;835.2
02-12-2025 11:15;211.2;84;844.8
02-12-2025 11:30;211.2;79.2;844.8
02-12-2025 11:45;211.2;81.6;844.8
02-12-2025 12:00;218.4;81.6;873.6
02-12-2025 12:15;218.4;84;873.6
02-12-2025 12:30;216;81.6;864
02-12-2025 12:45;220.8;81.6;883.2
02-12-2025 13:00;225.6;84;902.4
02-12-2025 13:15;223.2;81.6;892.8
02-12-2025 13:30;230.4;84;921.6
02-12-2025 13:45;232.8;79.2;931.2
02-12-2025 14:00;235.2;81.6;940.8
02-12-2025 14:15;232.8;79.2;931.2
02-12-2025 14:30;232.8;76.8;931.2
02-12-2025 14:45;237.6;79.2;950.4
02-12-2025 15:00;235.2;76.8;940.8
02-12-2025 15:15;228;81.6;912
02-12-2025 15:30;228;76.8;912
02-12-2025 15:45;235.2;76.8;940.8
02-12-2025 16:00;228;76.8;912
02-12-2025 16:15;225.6;74.4;902.4
02-12-2025 16:30;225.6;76.8;902.4
02-12-2025 16:45;228;76.8;912
02-12-2025 17:00;228;74.4;912
02-12-2025 17:15;240;81.6;960
02-12-2025 17:30;235.2;84;940.8
02-12-2025 17:45;235.2;79.2;940.8
02-12-2025 18:00;237.6;84;950.4
02-12-2025 18:15;232.8;84;931.2
02-12-2025 18:30;225.6;79.2;902.4
02-12-2025 18:45;223.2;79.2;892.8
