Fecha;Energía Activa;Energía Reactiva;Potencia Activa
02-10-2024 00:00;136.8;28.8;547.2
02-10-2024 00:15;132;28.8;528
02-10-2024 00:30;127.2;28.8;508.8
02-10-2024 00:45;122.4;26.4;489.6
02-10-2024 01:00;122.4;28.8;489.6
02-10-2024 01:15;115.2;28.8;460.8
02-10-2024 01:30;110.4;28.8;441.6
02-10-2024 01:45;110.4;28.8;441.6
02-10-2024 02:00;110.4;26.4;441.6
02-10-2024 02:15;110.4;28.8;441.6
02-10-2024 02:30;108;28.8;432
02-10-2024 02:45;105.6;28.8;422.4
02-10-2024 03:00;103.2;26.4;412.8
02-10-2024 03:15;103.2;21.6;412.8
02-10-2024 03:30;100.8;26.4;403.2
02-10-2024 03:45;100.8;24;403.2
02-10-2024 04:00;100.8;26.4;403.2
02-10-2024 04:15;100.8;24;403.2
02-10-2024 04:30;98.4;26.4;393.6
02-10-2024 04:45;96;21.6;384
02-10-2024 05:00;98.4;24;393.6
02-10-2024 05:15;103.2;26.4;412.8
02-10-2024 05:30;100.8;24;403.2
02-10-2024 05:45;105.6;26.4;422.4
02-10-2024 06:00;110.4;28.8;441.6
02-10-2024 06:15;112.8;26.4;451.2
02-10-2024 06:30;108;28.8;432
02-10-2024 06:45;100.8;33.6;403.2
02-10-2024 07:00;103.2;33.6;412.8
02-10-2024 07:15;112.8;28.8;451.2
02-10-2024 07:30;117.6;33.6;470.4
02-10-2024 07:45;117.6;33.6;470.4
02-10-2024 08:00;120;36;480
02-10-2024 08:15;127.2;36;508.8
02-10-2024 08:30;132;38.4;528
02-10-2024 08:45;139.2;45.6;556.8
02-10-2024 09:00;139.2;45.6;556.8
02-10-2024 09:15;146.4;52.8;585.6
02-10-2024 09:30;153.6;55.2;614.4
02-10-2024 09:45;153.6;52.8;614.4
02-10-2024 10:00;153.6;55.2;614.4
02-10-2024 10:15;156;52.8;624
02-10-2024 10:30;156;57.6;624
02-10-2024 10:45;158.4;60;633.6
02-10-2024 11:00;160.8;62.4;643.2
02-10-2024 11:15;156;57.6;624
02-10-2024 11:30;156;60;624
02-10-2024 11:45;158.4;60;633.6
02-10-2024 12:00;160.8;60;643.2
02-10-2024 12:15;156;57.6;624
02-10-2024 12:30;158.4;52.8;633.6
02-10-2024 12:45;148.8;48;595.2
02-10-2024 13:00;151.2;48;604.8
02-10-2024 13:15;153.6;48;614.4
02-10-2024 13:30;148.8;50.4;595.2
02-10-2024 13:45;148.8;48;595.2
02-10-2024 14:00;144;48;576
02-10-2024 14:15;144;45.6;576
02-10-2024 14:30;146.4;48;585.6
02-10-2024 14:45;141.6;43.2;566.4
02-10-2024 15:00;132;43.2;528
02-10-2024 15:15;129.6;45.6;518.4
02-10-2024 15:30;136.8;45.6;547.2
02-10-2024 15:45;134.4;45.6;537.6
02-10-2024 16:00;132;43.2;528
02-10-2024 16:15;134.4;45.6;537.6
02-10-2024 16:30;132;43.2;528
02-10-2024 16:45;132;45.6;528
02-10-2024 17:00;136.8;48;547.2
02-10-2024 17:15;136.8;45.6;547.2
02-10-2024 17:30;139.2;45.6;556.8
02-10-2024 17:45;144;45.6;576
02-10-2024 18:00;146.4;43.2;585.6
02-10-2024 18:15;144;45.6;576
02-10-2024 18:30;141.6;43.2;566.4
02-10-2024 18:45;141.6;45.6;566.4
02-10-2024 19:00;144;43.2;576
02-10-2024 19:15;153.6;40.8;614.4
02-10-2024 19:30;180;40.8;720
02-10-2024 19:45;184.8;33.6;739.2
02-10-2024 20:00;192;33.6;768
02-10-2024 20:15;196.8;36;787.2
02-10-2024 20:30;201.6;38.4;806.4
02-10-2024 20:45;194.4;33.6;777.6
02-10-2024 21:00;192;33.6;768
02-10-2024 21:15;187.2;31.2;748.8
02-10-2024 21:30;189.6;33.6;758.4
02-10-2024 21:45;192;31.2;768
02-10-2024 22:00;187.2;33.6;748.8
02-10-2024 22:15;184.8;31.2;739.2
02-10-2024 22:30;177.6;26.4;710.4
02-10-2024 22:45;170.4;26.4;681.6
02-10-2024 23:00;163.2;26.4;652.8
02-10-2024 23:15;158.4;26.4;633.6
02-10-2024 23:30;153.6;28.8;614.4
02-10-2024 23:45;141.6;26.4;566.4
03-10-2024 00:00;134.4;24;537.6
03-10-2024 00:15;127.2;24;508.8
03-10-2024 00:30;124.8;24;499.2
03-10-2024 00:45;120;24;480
03-10-2024 01:00;115.2;21.6;460.8
03-10-2024 01:15;110.4;24;441.6
03-10-2024 01:30;103.2;21.6;412.8
03-10-2024 01:45;105.6;24;422.4
03-10-2024 02:00;103.2;21.6;412.8
03-10-2024 02:15;103.2;24;412.8
03-10-2024 02:30;100.8;21.6;403.2
03-10-2024 02:45;98.4;24;393.6
03-10-2024 03:00;98.4;21.6;393.6
03-10-2024 03:15;96;21.6;384
03-10-2024 03:30;93.6;21.6;374.4
03-10-2024 03:45;96;21.6;384
03-10-2024 04:00;96;21.6;384
03-10-2024 04:15;98.4;21.6;393.6
03-10-2024 04:30;93.6;21.6;374.4
03-10-2024 04:45;93.6;19.2;374.4
03-10-2024 05:00;96;21.6;384
03-10-2024 05:15;98.4;24;393.6
03-10-2024 05:30;98.4;19.2;393.6
03-10-2024 05:45;103.2;24;412.8
03-10-2024 06:00;105.6;21.6;422.4
03-10-2024 06:15;108;21.6;432
03-10-2024 06:30;108;24;432
03-10-2024 06:45;100.8;28.8;403.2
03-10-2024 07:00;100.8;28.8;403.2
03-10-2024 07:15;110.4;31.2;441.6
03-10-2024 07:30;117.6;36;470.4
03-10-2024 07:45;122.4;33.6;489.6
03-10-2024 08:00;117.6;33.6;470.4
03-10-2024 08:15;124.8;36;499.2
03-10-2024 08:30;129.6;40.8;518.4
03-10-2024 08:45;134.4;40.8;537.6
03-10-2024 09:00;132;38.4;528
03-10-2024 09:15;132;40.8;528
03-10-2024 09:30;139.2;43.2;556.8
03-10-2024 09:45;139.2;43.2;556.8
03-10-2024 10:00;139.2;43.2;556.8
03-10-2024 10:15;141.6;43.2;566.4
03-10-2024 10:30;144;45.6;576
03-10-2024 10:45;144;43.2;576
03-10-2024 11:00;144;48;576
03-10-2024 11:15;146.4;45.6;585.6
03-10-2024 11:30;146.4;50.4;585.6
03-10-2024 11:45;148.8;48;595.2
03-10-2024 12:00;141.6;43.2;566.4
03-10-2024 12:15;146.4;45.6;585.6
03-10-2024 12:30;151.2;48;604.8
03-10-2024 12:45;151.2;45.6;604.8
03-10-2024 13:00;146.4;45.6;585.6
03-10-2024 13:15;144;45.6;576
03-10-2024 13:30;141.6;45.6;566.4
03-10-2024 13:45;139.2;43.2;556.8
03-10-2024 14:00;136.8;43.2;547.2
03-10-2024 14:15;141.6;43.2;566.4
03-10-2024 14:30;141.6;45.6;566.4
03-10-2024 14:45;134.4;43.2;537.6
03-10-2024 15:00;127.2;40.8;508.8
03-10-2024 15:15;132;40.8;528
03-10-2024 15:30;129.6;40.8;518.4
03-10-2024 15:45;127.2;43.2;508.8
03-10-2024 16:00;129.6;43.2;518.4
03-10-2024 16:15;127.2;40.8;508.8
03-10-2024 16:30;129.6;40.8;518.4
03-10-2024 16:45;134.4;43.2;537.6
03-10-2024 17:00;134.4;45.6;537.6
03-10-2024 17:15;134.4;38.4;537.6
03-10-2024 17:30;136.8;40.8;547.2
03-10-2024 17:45;139.2;40.8;556.8
03-10-2024 18:00;141.6;40.8;566.4
03-10-2024 18:15;144;38.4;576
03-10-2024 18:30;139.2;43.2;556.8
03-10-2024 18:45;139.2;38.4;556.8
03-10-2024 19:00;146.4;38.4;585.6
03-10-2024 19:15;151.2;36;604.8
03-10-2024 19:30;177.6;38.4;710.4
03-10-2024 19:45;182.4;28.8;729.6
03-10-2024 20:00;189.6;31.2;758.4
03-10-2024 20:15;196.8;31.2;787.2
03-10-2024 20:30;199.2;28.8;796.8
03-10-2024 20:45;199.2;31.2;796.8
03-10-2024 21:00;201.6;31.2;806.4
03-10-2024 21:15;199.2;31.2;796.8
03-10-2024 21:30;189.6;31.2;758.4
03-10-2024 21:45;187.2;31.2;748.8
03-10-2024 22:00;177.6;26.4;710.4
03-10-2024 22:15;182.4;28.8;729.6
03-10-2024 22:30;175.2;31.2;700.8
03-10-2024 22:45;170.4;26.4;681.6
03-10-2024 23:00;163.2;28.8;652.8
03-10-2024 23:15;156;26.4;624
03-10-2024 23:30;148.8;24;595.2
03-10-2024 23:45;144;26.4;576
04-10-2024 00:00;136.8;24;547.2
04-10-2024 00:15;132;26.4;528
04-10-2024 00:30;127.2;26.4;508.8
04-10-2024 00:45;120;24;480
04-10-2024 01:00;117.6;24;470.4
04-10-2024 01:15;115.2;24;460.8
04-10-2024 01:30;110.4;21.6;441.6
04-10-2024 01:45;105.6;24;422.4
04-10-2024 02:00;108;21.6;432
04-10-2024 02:15;103.2;21.6;412.8
04-10-2024 02:30;103.2;24;412.8
04-10-2024 02:45;98.4;21.6;393.6
04-10-2024 03:00;100.8;19.2;403.2
04-10-2024 03:15;98.4;19.2;393.6
04-10-2024 03:30;96;19.2;384
04-10-2024 03:45;96;19.2;384
04-10-2024 04:00;100.8;19.2;403.2
04-10-2024 04:15;96;19.2;384
04-10-2024 04:30;96;21.6;384
04-10-2024 04:45;96;19.2;384
04-10-2024 05:00;98.4;19.2;393.6
04-10-2024 05:15;100.8;21.6;403.2
04-10-2024 05:30;103.2;21.6;412.8
04-10-2024 05:45;105.6;21.6;422.4
04-10-2024 06:00;108;24;432
04-10-2024 06:15;112.8;24;451.2
04-10-2024 06:30;105.6;24;422.4
04-10-2024 06:45;100.8;28.8;403.2
04-10-2024 07:00;108;31.2;432
04-10-2024 07:15;117.6;28.8;470.4
04-10-2024 07:30;124.8;31.2;499.2
04-10-2024 07:45;122.4;31.2;489.6
04-10-2024 08:00;115.2;31.2;460.8
04-10-2024 08:15;124.8;36;499.2
04-10-2024 08:30;132;38.4;528
04-10-2024 08:45;134.4;40.8;537.6
04-10-2024 09:00;129.6;38.4;518.4
04-10-2024 09:15;132;38.4;528
04-10-2024 09:30;134.4;40.8;537.6
04-10-2024 09:45;134.4;43.2;537.6
04-10-2024 10:00;134.4;45.6;537.6
04-10-2024 10:15;139.2;43.2;556.8
04-10-2024 10:30;141.6;48;566.4
04-10-2024 10:45;144;48;576
04-10-2024 11:00;141.6;43.2;566.4
04-10-2024 11:15;134.4;45.6;537.6
04-10-2024 11:30;141.6;45.6;566.4
04-10-2024 11:45;144;45.6;576
04-10-2024 12:00;141.6;43.2;566.4
04-10-2024 12:15;146.4;43.2;585.6
04-10-2024 12:30;141.6;45.6;566.4
04-10-2024 12:45;146.4;43.2;585.6
04-10-2024 13:00;146.4;45.6;585.6
04-10-2024 13:15;146.4;45.6;585.6
04-10-2024 13:30;141.6;48;566.4
04-10-2024 13:45;141.6;43.2;566.4
04-10-2024 14:00;141.6;45.6;566.4
04-10-2024 14:15;139.2;45.6;556.8
04-10-2024 14:30;141.6;48;566.4
04-10-2024 14:45;136.8;43.2;547.2
04-10-2024 15:00;136.8;48;547.2
04-10-2024 15:15;132;50.4;528
04-10-2024 15:30;132;50.4;528
04-10-2024 15:45;132;50.4;528
04-10-2024 16:00;129.6;43.2;518.4
04-10-2024 16:15;134.4;45.6;537.6
04-10-2024 16:30;136.8;43.2;547.2
04-10-2024 16:45;136.8;43.2;547.2
04-10-2024 17:00;139.2;43.2;556.8
04-10-2024 17:15;139.2;43.2;556.8
04-10-2024 17:30;144;40.8;576
04-10-2024 17:45;144;43.2;576
04-10-2024 18:00;144;43.2;576
04-10-2024 18:15;144;40.8;576
04-10-2024 18:30;148.8;45.6;595.2
04-10-2024 18:45;151.2;40.8;604.8
04-10-2024 19:00;151.2;40.8;604.8
04-10-2024 19:15;156;43.2;624
04-10-2024 19:30;175.2;38.4;700.8
04-10-2024 19:45;189.6;33.6;758.4
04-10-2024 20:00;189.6;33.6;758.4
04-10-2024 20:15;196.8;33.6;787.2
04-10-2024 20:30;199.2;33.6;796.8
04-10-2024 20:45;192;36;768
04-10-2024 21:00;192;33.6;768
04-10-2024 21:15;189.6;36;758.4
04-10-2024 21:30;189.6;33.6;758.4
04-10-2024 21:45;187.2;36;748.8
04-10-2024 22:00;180;31.2;720
04-10-2024 22:15;172.8;31.2;691.2
04-10-2024 22:30;168;31.2;672
04-10-2024 22:45;160.8;28.8;643.2
04-10-2024 23:00;153.6;26.4;614.4
04-10-2024 23:15;148.8;28.8;595.2
04-10-2024 23:30;146.4;26.4;585.6
04-10-2024 23:45;136.8;26.4;547.2
05-10-2024 00:00;139.2;26.4;556.8
05-10-2024 00:15;134.4;26.4;537.6
05-10-2024 00:30;132;28.8;528
05-10-2024 00:45;124.8;26.4;499.2
05-10-2024 01:00;120;26.4;480
05-10-2024 01:15;117.6;26.4;470.4
05-10-2024 01:30;115.2;26.4;460.8
05-10-2024 01:45;110.4;26.4;441.6
05-10-2024 02:00;112.8;24;451.2
05-10-2024 02:15;108;24;432
05-10-2024 02:30;108;26.4;432
05-10-2024 02:45;108;24;432
05-10-2024 03:00;103.2;24;412.8
05-10-2024 03:15;105.6;24;422.4
05-10-2024 03:30;103.2;26.4;412.8
05-10-2024 03:45;103.2;24;412.8
05-10-2024 04:00;100.8;24;403.2
05-10-2024 04:15;100.8;21.6;403.2
05-10-2024 04:30;100.8;26.4;403.2
05-10-2024 04:45;100.8;24;403.2
05-10-2024 05:00;98.4;24;393.6
05-10-2024 05:15;100.8;21.6;403.2
05-10-2024 05:30;100.8;21.6;403.2
05-10-2024 05:45;98.4;24;393.6
05-10-2024 06:00;103.2;21.6;412.8
05-10-2024 06:15;108;28.8;432
05-10-2024 06:30;96;24;384
05-10-2024 06:45;86.4;28.8;345.6
05-10-2024 07:00;84;26.4;336
05-10-2024 07:15;88.8;28.8;355.2
05-10-2024 07:30;91.2;26.4;364.8
05-10-2024 07:45;96;28.8;384
05-10-2024 08:00;100.8;28.8;403.2
05-10-2024 08:15;105.6;33.6;422.4
05-10-2024 08:30;112.8;33.6;451.2
05-10-2024 08:45;117.6;33.6;470.4
05-10-2024 09:00;122.4;36;489.6
05-10-2024 09:15;129.6;33.6;518.4
05-10-2024 09:30;129.6;33.6;518.4
05-10-2024 09:45;129.6;38.4;518.4
05-10-2024 10:00;132;36;528
05-10-2024 10:15;134.4;38.4;537.6
05-10-2024 10:30;134.4;40.8;537.6
05-10-2024 10:45;132;40.8;528
05-10-2024 11:00;141.6;40.8;566.4
05-10-2024 11:15;136.8;40.8;547.2
05-10-2024 11:30;141.6;43.2;566.4
05-10-2024 11:45;136.8;40.8;547.2
05-10-2024 12:00;139.2;43.2;556.8
05-10-2024 12:15;141.6;40.8;566.4
05-10-2024 12:30;139.2;40.8;556.8
05-10-2024 12:45;144;45.6;576
05-10-2024 13:00;141.6;45.6;566.4
05-10-2024 13:15;144;45.6;576
05-10-2024 13:30;139.2;48;556.8
05-10-2024 13:45;141.6;45.6;566.4
05-10-2024 14:00;141.6;45.6;566.4
05-10-2024 14:15;141.6;43.2;566.4
05-10-2024 14:30;148.8;45.6;595.2
05-10-2024 14:45;139.2;43.2;556.8
05-10-2024 15:00;141.6;43.2;566.4
05-10-2024 15:15;144;43.2;576
05-10-2024 15:30;141.6;40.8;566.4
05-10-2024 15:45;139.2;45.6;556.8
05-10-2024 16:00;134.4;40.8;537.6
05-10-2024 16:15;136.8;43.2;547.2
05-10-2024 16:30;139.2;40.8;556.8
05-10-2024 16:45;141.6;43.2;566.4
05-10-2024 17:00;144;43.2;576
05-10-2024 17:15;146.4;38.4;585.6
05-10-2024 17:30;153.6;48;614.4
05-10-2024 17:45;146.4;45.6;585.6
05-10-2024 18:00;156;45.6;624
05-10-2024 18:15;153.6;50.4;614.4
05-10-2024 18:30;156;50.4;624
05-10-2024 18:45;158.4;48;633.6
05-10-2024 19:00;165.6;48;662.4
05-10-2024 19:15;175.2;45.6;700.8
05-10-2024 19:30;187.2;43.2;748.8
05-10-2024 19:45;196.8;40.8;787.2
05-10-2024 20:00;199.2;40.8;796.8
05-10-2024 20:15;196.8;40.8;787.2
05-10-2024 20:30;199.2;43.2;796.8
05-10-2024 20:45;199.2;40.8;796.8
05-10-2024 21:00;196.8;38.4;787.2
05-10-2024 21:15;189.6;40.8;758.4
05-10-2024 21:30;189.6;38.4;758.4
05-10-2024 21:45;177.6;33.6;710.4
05-10-2024 22:00;177.6;36;710.4
05-10-2024 22:15;168;31.2;672
05-10-2024 22:30;165.6;33.6;662.4
05-10-2024 22:45;160.8;33.6;643.2
05-10-2024 23:00;158.4;33.6;633.6
05-10-2024 23:15;151.2;31.2;604.8
05-10-2024 23:30;146.4;31.2;585.6
05-10-2024 23:45;146.4;31.2;585.6
06-10-2024 00:00;144;31.2;576
06-10-2024 00:15;139.2;31.2;556.8
06-10-2024 00:30;136.8;31.2;547.2
06-10-2024 00:45;134.4;28.8;537.6
06-10-2024 01:00;127.2;31.2;508.8
06-10-2024 01:15;127.2;31.2;508.8
06-10-2024 01:30;124.8;31.2;499.2
06-10-2024 01:45;117.6;28.8;470.4
06-10-2024 02:00;115.2;28.8;460.8
06-10-2024 02:15;120;31.2;480
06-10-2024 02:30;117.6;31.2;470.4
06-10-2024 02:45;112.8;28.8;451.2
06-10-2024 03:00;112.8;31.2;451.2
06-10-2024 03:15;110.4;28.8;441.6
06-10-2024 03:30;108;31.2;432
06-10-2024 03:45;110.4;28.8;441.6
06-10-2024 04:00;110.4;33.6;441.6
06-10-2024 04:15;108;28.8;432
06-10-2024 04:30;110.4;28.8;441.6
06-10-2024 04:45;108;31.2;432
06-10-2024 05:00;108;28.8;432
06-10-2024 05:15;108;28.8;432
06-10-2024 05:30;105.6;28.8;422.4
06-10-2024 05:45;110.4;31.2;441.6
06-10-2024 06:00;105.6;26.4;422.4
06-10-2024 06:15;105.6;28.8;422.4
06-10-2024 06:30;105.6;28.8;422.4
06-10-2024 06:45;91.2;31.2;364.8
06-10-2024 07:00;84;33.6;336
06-10-2024 07:15;84;36;336
06-10-2024 07:30;86.4;33.6;345.6
06-10-2024 07:45;91.2;33.6;364.8
06-10-2024 08:00;91.2;33.6;364.8
06-10-2024 08:15;96;33.6;384
06-10-2024 08:30;98.4;36;393.6
06-10-2024 08:45;108;36;432
06-10-2024 09:00;112.8;38.4;451.2
06-10-2024 09:15;117.6;38.4;470.4
06-10-2024 09:30;120;36;480
06-10-2024 09:45;124.8;38.4;499.2
06-10-2024 10:00;127.2;40.8;508.8
06-10-2024 10:15;134.4;40.8;537.6
06-10-2024 10:30;127.2;40.8;508.8
06-10-2024 10:45;129.6;38.4;518.4
06-10-2024 11:00;127.2;40.8;508.8
06-10-2024 11:15;134.4;45.6;537.6
06-10-2024 11:30;134.4;43.2;537.6
06-10-2024 11:45;136.8;43.2;547.2
06-10-2024 12:00;129.6;43.2;518.4
06-10-2024 12:15;134.4;40.8;537.6
06-10-2024 12:30;136.8;43.2;547.2
06-10-2024 12:45;139.2;45.6;556.8
06-10-2024 13:00;134.4;43.2;537.6
06-10-2024 13:15;144;45.6;576
06-10-2024 13:30;141.6;48;566.4
06-10-2024 13:45;129.6;43.2;518.4
06-10-2024 14:00;132;43.2;528
06-10-2024 14:15;134.4;45.6;537.6
06-10-2024 14:30;132;43.2;528
06-10-2024 14:45;132;43.2;528
06-10-2024 15:00;134.4;43.2;537.6
06-10-2024 15:15;134.4;43.2;537.6
06-10-2024 15:30;136.8;43.2;547.2
06-10-2024 15:45;136.8;43.2;547.2
06-10-2024 16:00;132;40.8;528
06-10-2024 16:15;129.6;40.8;518.4
06-10-2024 16:30;127.2;40.8;508.8
06-10-2024 16:45;132;40.8;528
06-10-2024 17:00;127.2;40.8;508.8
06-10-2024 17:15;129.6;40.8;518.4
06-10-2024 17:30;134.4;45.6;537.6
06-10-2024 17:45;134.4;40.8;537.6
06-10-2024 18:00;132;43.2;528
06-10-2024 18:15;134.4;43.2;537.6
06-10-2024 18:30;136.8;43.2;547.2
06-10-2024 18:45;144;40.8;576
06-10-2024 19:00;144;40.8;576
06-10-2024 19:15;153.6;38.4;614.4
06-10-2024 19:30;170.4;36;681.6
06-10-2024 19:45;175.2;33.6;700.8
06-10-2024 20:00;180;31.2;720
06-10-2024 20:15;189.6;33.6;758.4
06-10-2024 20:30;192;33.6;768
06-10-2024 20:45;194.4;36;777.6
06-10-2024 21:00;194.4;36;777.6
06-10-2024 21:15;187.2;36;748.8
06-10-2024 21:30;182.4;36;729.6
06-10-2024 21:45;182.4;33.6;729.6
06-10-2024 22:00;177.6;36;710.4
06-10-2024 22:15;165.6;33.6;662.4
06-10-2024 22:30;165.6;33.6;662.4
06-10-2024 22:45;165.6;36;662.4
06-10-2024 23:00;158.4;33.6;633.6
06-10-2024 23:15;156;33.6;624
06-10-2024 23:30;151.2;36;604.8
06-10-2024 23:45;144;31.2;576
07-10-2024 00:00;139.2;31.2;556.8
07-10-2024 00:15;136.8;33.6;547.2
07-10-2024 00:30;129.6;31.2;518.4
07-10-2024 00:45;124.8;33.6;499.2
07-10-2024 01:00;124.8;31.2;499.2
07-10-2024 01:15;115.2;31.2;460.8
07-10-2024 01:30;117.6;33.6;470.4
07-10-2024 01:45;115.2;31.2;460.8
07-10-2024 02:00;110.4;31.2;441.6
07-10-2024 02:15;110.4;28.8;441.6
07-10-2024 02:30;110.4;31.2;441.6
07-10-2024 02:45;108;31.2;432
07-10-2024 03:00;105.6;31.2;422.4
07-10-2024 03:15;108;31.2;432
07-10-2024 03:30;110.4;31.2;441.6
07-10-2024 03:45;105.6;28.8;422.4
07-10-2024 04:00;110.4;31.2;441.6
07-10-2024 04:15;105.6;28.8;422.4
07-10-2024 04:30;108;31.2;432
07-10-2024 04:45;110.4;31.2;441.6
07-10-2024 05:00;105.6;28.8;422.4
07-10-2024 05:15;105.6;26.4;422.4
07-10-2024 05:30;108;28.8;432
07-10-2024 05:45;108;26.4;432
07-10-2024 06:00;110.4;28.8;441.6
07-10-2024 06:15;115.2;28.8;460.8
07-10-2024 06:30;117.6;31.2;470.4
07-10-2024 06:45;108;31.2;432
07-10-2024 07:00;103.2;33.6;412.8
07-10-2024 07:15;110.4;33.6;441.6
07-10-2024 07:30;115.2;36;460.8
07-10-2024 07:45;122.4;38.4;489.6
07-10-2024 08:00;122.4;40.8;489.6
07-10-2024 08:15;127.2;40.8;508.8
07-10-2024 08:30;129.6;45.6;518.4
07-10-2024 08:45;129.6;43.2;518.4
07-10-2024 09:00;132;45.6;528
07-10-2024 09:15;132;43.2;528
07-10-2024 09:30;134.4;45.6;537.6
07-10-2024 09:45;134.4;48;537.6
07-10-2024 10:00;136.8;45.6;547.2
07-10-2024 10:15;136.8;48;547.2
07-10-2024 10:30;136.8;50.4;547.2
07-10-2024 10:45;136.8;45.6;547.2
07-10-2024 11:00;141.6;50.4;566.4
07-10-2024 11:15;141.6;45.6;566.4
07-10-2024 11:30;146.4;50.4;585.6
07-10-2024 11:45;146.4;50.4;585.6
07-10-2024 12:00;151.2;50.4;604.8
07-10-2024 12:15;151.2;48;604.8
07-10-2024 12:30;151.2;45.6;604.8
07-10-2024 12:45;156;48;624
07-10-2024 13:00;151.2;48;604.8
07-10-2024 13:15;148.8;43.2;595.2
07-10-2024 13:30;146.4;45.6;585.6
07-10-2024 13:45;139.2;38.4;556.8
07-10-2024 14:00;141.6;40.8;566.4
07-10-2024 14:15;146.4;38.4;585.6
07-10-2024 14:30;81.6;24;326.4
07-10-2024 14:45;0;0;0
07-10-2024 15:00;0;0;0
07-10-2024 15:15;0;0;0
07-10-2024 15:30;0;0;0
07-10-2024 15:45;0;0;0
07-10-2024 16:00;0;0;0
07-10-2024 16:15;0;0;0
07-10-2024 16:30;0;0;0
07-10-2024 16:45;0;0;0
