Fecha;Energía Activa;Energía Reactiva;Potencia Activa
01-01-2025 00:15;223.2;60;892.8
01-01-2025 00:30;223.2;60;892.8
01-01-2025 00:45;223.2;62.4;892.8
01-01-2025 01:00;218.4;57.6;873.6
01-01-2025 01:15;225.6;60;902.4
01-01-2025 01:30;225.6;60;902.4
01-01-2025 01:45;225.6;60;902.4
01-01-2025 02:00;223.2;57.6;892.8
01-01-2025 02:15;220.8;57.6;883.2
01-01-2025 02:30;223.2;60;892.8
01-01-2025 02:45;220.8;60;883.2
01-01-2025 03:00;218.4;60;873.6
01-01-2025 03:15;216;60;864
01-01-2025 03:30;216;57.6;864
01-01-2025 03:45;218.4;57.6;873.6
01-01-2025 04:00;213.6;60;854.4
01-01-2025 04:15;213.6;55.2;854.4
01-01-2025 04:30;208.8;57.6;835.2
01-01-2025 04:45;208.8;57.6;835.2
01-01-2025 05:00;204;57.6;816
01-01-2025 05:15;206.4;57.6;825.6
01-01-2025 05:30;201.6;57.6;806.4
01-01-2025 05:45;199.2;57.6;796.8
01-01-2025 06:00;196.8;60;787.2
01-01-2025 06:15;175.2;60;700.8
01-01-2025 06:30;165.6;62.4;662.4
01-01-2025 06:45;170.4;62.4;681.6
01-01-2025 07:00;165.6;62.4;662.4
01-01-2025 07:15;163.2;62.4;652.8
01-01-2025 07:30;168;64.8;672
01-01-2025 07:45;160.8;64.8;643.2
01-01-2025 08:00;163.2;62.4;652.8
01-01-2025 08:15;168;64.8;672
01-01-2025 08:30;170.4;64.8;681.6
01-01-2025 08:45;170.4;64.8;681.6
01-01-2025 09:00;170.4;64.8;681.6
01-01-2025 09:15;175.2;64.8;700.8
01-01-2025 09:30;177.6;67.2;710.4
01-01-2025 09:45;182.4;64.8;729.6
01-01-2025 10:00;184.8;67.2;739.2
01-01-2025 10:15;184.8;64.8;739.2
01-01-2025 10:30;189.6;69.6;758.4
01-01-2025 10:45;187.2;69.6;748.8
01-01-2025 11:00;189.6;67.2;758.4
01-01-2025 11:15;192;69.6;768
01-01-2025 11:30;194.4;67.2;777.6
01-01-2025 11:45;199.2;67.2;796.8
01-01-2025 12:00;206.4;72;825.6
01-01-2025 12:15;208.8;69.6;835.2
01-01-2025 12:30;213.6;72;854.4
01-01-2025 12:45;220.8;69.6;883.2
01-01-2025 13:00;220.8;72;883.2
01-01-2025 13:15;228;72;912
01-01-2025 13:30;228;72;912
01-01-2025 13:45;230.4;72;921.6
01-01-2025 14:00;230.4;69.6;921.6
01-01-2025 14:15;232.8;72;931.2
01-01-2025 14:30;228;69.6;912
01-01-2025 14:45;235.2;69.6;940.8
01-01-2025 15:00;232.8;69.6;931.2
01-01-2025 15:15;240;69.6;960
01-01-2025 15:30;242.4;72;969.6
01-01-2025 15:45;242.4;69.6;969.6
01-01-2025 16:00;242.4;69.6;969.6
01-01-2025 16:15;247.2;69.6;988.8
01-01-2025 16:30;242.4;72;969.6
01-01-2025 16:45;242.4;76.8;969.6
01-01-2025 17:00;240;76.8;960
01-01-2025 17:15;240;76.8;960
01-01-2025 17:30;237.6;79.2;950.4
01-01-2025 17:45;232.8;76.8;931.2
01-01-2025 18:00;235.2;76.8;940.8
01-01-2025 18:15;232.8;79.2;931.2
01-01-2025 18:30;235.2;79.2;940.8
01-01-2025 18:45;228;76.8;912
01-01-2025 19:00;230.4;81.6;921.6
01-01-2025 19:15;225.6;79.2;902.4
01-01-2025 19:30;220.8;79.2;883.2
01-01-2025 19:45;218.4;79.2;873.6
01-01-2025 20:00;225.6;79.2;902.4
01-01-2025 20:15;228;79.2;912
01-01-2025 20:30;249.6;76.8;998.4
01-01-2025 20:45;280.8;72;1123.2
01-01-2025 21:00;292.8;67.2;1171.2
01-01-2025 21:15;297.6;64.8;1190.4
01-01-2025 21:30;297.6;64.8;1190.4
01-01-2025 21:45;300;64.8;1200
01-01-2025 22:00;300;62.4;1200
01-01-2025 22:15;295.2;62.4;1180.8
01-01-2025 22:30;295.2;62.4;1180.8
01-01-2025 22:45;285.6;62.4;1142.4
01-01-2025 23:00;280.8;60;1123.2
01-01-2025 23:15;280.8;62.4;1123.2
01-01-2025 23:30;278.4;62.4;1113.6
01-01-2025 23:45;271.2;60;1084.8
02-01-2025 00:00;264;62.4;1056
02-01-2025 00:15;256.8;60;1027.2
02-01-2025 00:30;249.6;62.4;998.4
02-01-2025 00:45;242.4;64.8;969.6
02-01-2025 01:00;235.2;62.4;940.8
02-01-2025 01:15;230.4;62.4;921.6
02-01-2025 01:30;230.4;57.6;921.6
02-01-2025 01:45;225.6;60;902.4
02-01-2025 02:00;218.4;60;873.6
02-01-2025 02:15;216;57.6;864
02-01-2025 02:30;208.8;60;835.2
02-01-2025 02:45;206.4;60;825.6
02-01-2025 03:00;204;57.6;816
02-01-2025 03:15;196.8;57.6;787.2
02-01-2025 03:30;196.8;57.6;787.2
02-01-2025 03:45;192;57.6;768
02-01-2025 04:00;196.8;55.2;787.2
02-01-2025 04:15;189.6;57.6;758.4
02-01-2025 04:30;187.2;55.2;748.8
02-01-2025 04:45;184.8;55.2;739.2
02-01-2025 05:00;184.8;55.2;739.2
02-01-2025 05:15;180;60;720
02-01-2025 05:30;177.6;57.6;710.4
02-01-2025 05:45;172.8;55.2;691.2
02-01-2025 06:00;158.4;62.4;633.6
02-01-2025 06:15;151.2;64.8;604.8
02-01-2025 06:30;151.2;64.8;604.8
02-01-2025 06:45;144;62.4;576
02-01-2025 07:00;151.2;64.8;604.8
02-01-2025 07:15;158.4;64.8;633.6
02-01-2025 07:30;163.2;64.8;652.8
02-01-2025 07:45;168;67.2;672
02-01-2025 08:00;168;64.8;672
02-01-2025 08:15;177.6;67.2;710.4
02-01-2025 08:30;182.4;67.2;729.6
02-01-2025 08:45;187.2;76.8;748.8
02-01-2025 09:00;192;74.4;768
02-01-2025 09:15;194.4;74.4;777.6
02-01-2025 09:30;196.8;74.4;787.2
02-01-2025 09:45;199.2;74.4;796.8
02-01-2025 10:00;206.4;79.2;825.6
02-01-2025 10:15;211.2;76.8;844.8
02-01-2025 10:30;216;79.2;864
02-01-2025 10:45;220.8;79.2;883.2
02-01-2025 11:00;225.6;76.8;902.4
02-01-2025 11:15;232.8;79.2;931.2
02-01-2025 11:30;230.4;74.4;921.6
02-01-2025 11:45;235.2;74.4;940.8
02-01-2025 12:00;244.8;79.2;979.2
02-01-2025 12:15;249.6;74.4;998.4
02-01-2025 12:30;254.4;76.8;1017.6
02-01-2025 12:45;264;76.8;1056
02-01-2025 13:00;264;76.8;1056
02-01-2025 13:15;266.4;79.2;1065.6
02-01-2025 13:30;271.2;76.8;1084.8
02-01-2025 13:45;273.6;79.2;1094.4
02-01-2025 14:00;266.4;79.2;1065.6
02-01-2025 14:15;268.8;79.2;1075.2
02-01-2025 14:30;278.4;79.2;1113.6
02-01-2025 14:45;273.6;81.6;1094.4
02-01-2025 15:00;278.4;79.2;1113.6
02-01-2025 15:15;285.6;79.2;1142.4
02-01-2025 15:30;292.8;79.2;1171.2
02-01-2025 15:45;290.4;79.2;1161.6
02-01-2025 16:00;290.4;79.2;1161.6
