Fecha;Energía Activa;Energía Reactiva;Potencia Activa
01-05-2025 00:15;168;45.6;672
01-05-2025 00:30;158.4;40.8;633.6
01-05-2025 00:45;156;43.2;624
01-05-2025 01:00;153.6;45.6;614.4
01-05-2025 01:15;151.2;45.6;604.8
01-05-2025 01:30;141.6;48;566.4
01-05-2025 01:45;141.6;45.6;566.4
01-05-2025 02:00;134.4;45.6;537.6
01-05-2025 02:15;136.8;45.6;547.2
01-05-2025 02:30;129.6;45.6;518.4
01-05-2025 02:45;127.2;45.6;508.8
01-05-2025 03:00;127.2;45.6;508.8
01-05-2025 03:15;127.2;48;508.8
01-05-2025 03:30;124.8;48;499.2
01-05-2025 03:45;124.8;43.2;499.2
01-05-2025 04:00;120;45.6;480
01-05-2025 04:15;120;43.2;480
01-05-2025 04:30;122.4;45.6;489.6
01-05-2025 04:45;122.4;40.8;489.6
01-05-2025 05:00;117.6;33.6;470.4
01-05-2025 05:15;120;36;480
01-05-2025 05:30;122.4;38.4;489.6
01-05-2025 05:45;120;36;480
01-05-2025 06:00;120;38.4;480
01-05-2025 06:15;117.6;36;470.4
01-05-2025 06:30;122.4;36;489.6
01-05-2025 06:45;122.4;36;489.6
01-05-2025 07:00;122.4;36;489.6
01-05-2025 07:15;122.4;38.4;489.6
01-05-2025 07:30;122.4;33.6;489.6
01-05-2025 07:45;108;45.6;432
01-05-2025 08:00;110.4;45.6;441.6
01-05-2025 08:15;115.2;45.6;460.8
01-05-2025 08:30;122.4;45.6;489.6
01-05-2025 08:45;124.8;45.6;499.2
01-05-2025 09:00;132;45.6;528
01-05-2025 09:15;136.8;48;547.2
01-05-2025 09:30;144;50.4;576
01-05-2025 09:45;148.8;52.8;595.2
01-05-2025 10:00;148.8;50.4;595.2
01-05-2025 10:15;146.4;45.6;585.6
01-05-2025 10:30;151.2;43.2;604.8
01-05-2025 10:45;151.2;48;604.8
01-05-2025 11:00;158.4;50.4;633.6
01-05-2025 11:15;160.8;48;643.2
01-05-2025 11:30;156;48;624
01-05-2025 11:45;153.6;48;614.4
01-05-2025 12:00;153.6;50.4;614.4
01-05-2025 12:15;156;50.4;624
01-05-2025 12:30;158.4;50.4;633.6
01-05-2025 12:45;163.2;50.4;652.8
01-05-2025 13:00;158.4;50.4;633.6
01-05-2025 13:15;153.6;50.4;614.4
01-05-2025 13:30;156;48;624
01-05-2025 13:45;156;48;624
01-05-2025 14:00;148.8;48;595.2
01-05-2025 14:15;141.6;43.2;566.4
01-05-2025 14:30;141.6;50.4;566.4
01-05-2025 14:45;144;52.8;576
01-05-2025 15:00;144;50.4;576
01-05-2025 15:15;139.2;50.4;556.8
01-05-2025 15:30;134.4;50.4;537.6
01-05-2025 15:45;139.2;50.4;556.8
01-05-2025 16:00;141.6;52.8;566.4
01-05-2025 16:15;139.2;52.8;556.8
01-05-2025 16:30;139.2;50.4;556.8
01-05-2025 16:45;136.8;52.8;547.2
01-05-2025 17:00;144;55.2;576
01-05-2025 17:15;144;48;576
01-05-2025 17:30;146.4;48;585.6
01-05-2025 17:45;146.4;48;585.6
01-05-2025 18:00;158.4;48;633.6
01-05-2025 18:15;165.6;45.6;662.4
01-05-2025 18:30;180;45.6;720
01-05-2025 18:45;196.8;48;787.2
01-05-2025 19:00;211.2;45.6;844.8
